Plan;Identificacion;Nombres;Inicio Vigencia;Fin Vigencia; Suma Asegurada ;Tipo Objeto;Uso Bien;Actividad;Tipo Material;Descripción;Pais;Provincia;Distrito;Corregimiento;Barriada;Edificio
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080882
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080882
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080883
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080883
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080884
1_9;111223-1111;Juan Carlos Perez Gomez;28/4/2026;28/4/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080884
1_9;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080885
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080885
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080886
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080886
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080887
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080887
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080888
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080888
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080889
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080889
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080890
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080890
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080891
1_10;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080891
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080892
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080892
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080893
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080893
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080894
1_17;111223-1111;Juan Carlos Perez Gomez;1/5/2026;1/5/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080894
1_17;111223-1112;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080895
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080895
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080896
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080896
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080897
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080897
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080898
1_17;04-0004-00380;LUIS JARAMILLO;7/5/2026;7/5/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080898
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080899
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080899
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080900
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080900
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080901
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080901
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080902
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080902
1_9;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080903
1_10;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080903
1_10;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080904
1_10;111223-1111;Juan Carlos Perez Gomez;7/5/2026;7/5/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080904
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080905
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080905
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080906
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080906
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080907
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080907
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080908
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080908
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080909
1_10;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080909
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080910
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080910
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080911
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080911
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080912
1_17;111223-1111;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080912
1_17;111223-1112;Juan Carlos Perez Gomez;14/5/2026;14/5/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080913
1_17;04-0004-00380;LUIS JARAMILLO;14/5/2026;14/5/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080913
1_17;04-0004-00380;LUIS JARAMILLO;14/5/2026;14/5/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080914
1_17;04-0004-00380;LUIS JARAMILLO;14/5/2026;14/5/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080914
1_17;04-0004-00380;LUIS JARAMILLO;21/5/2026;21/5/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080915
1_17;04-0004-00380;LUIS JARAMILLO;21/5/2026;21/5/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080915
1_17;04-0004-00380;LUIS JARAMILLO;21/5/2026;21/5/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080916
1_17;04-0004-00380;LUIS JARAMILLO;21/5/2026;21/5/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080916
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080917
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080917
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080918
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080918
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080919
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080919
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080920
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080920
1_9;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080921
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080921
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080922
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080922
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080923
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080923
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080924
1_10;111223-1111;Juan Carlos Perez Gomez;21/5/2026;21/5/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080924
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080925
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080925
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080926
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080926
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080927
1_10;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080927
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080928
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080928
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080929
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080929
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080930
1_17;111223-1111;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080930
1_17;111223-1112;Juan Carlos Perez Gomez;28/5/2026;28/5/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080931
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080931
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080932
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080932
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080933
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080933
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080934
1_17;04-0004-00380;LUIS JARAMILLO;28/5/2026;28/5/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080934
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080935
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080935
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080936
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080936
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080937
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080937
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080938
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080938
1_9;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080939
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080939
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080940
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080940
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080941
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080941
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080942
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080942
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080943
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080943
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080944
1_10;111223-1111;Juan Carlos Perez Gomez;1/6/2026;1/6/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080944
1_10;111223-1111;Juan Carlos Perez Gomez;7/6/2026;7/6/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080945
1_10;111223-1111;Juan Carlos Perez Gomez;7/6/2026;7/6/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080945
1_17;111223-1111;Juan Carlos Perez Gomez;7/6/2026;7/6/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080946
1_17;111223-1111;Juan Carlos Perez Gomez;7/6/2026;7/6/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080946
